Airport Name,Zipcode
Kitee Airport,55910
Honey Acres Airport,55926
Oerke Enterprises Airport,55939
Mynatt Field,55953
Willhite Airport,55964
Keller Airport,55975
Mille Lacs Lake Resort Airport,55975
Budde Airport,55976
Underland Airstrip,56001
Český Dub,56002
Matson Field,56003
Miller Airport,56010
Lawlor-Justus Airport,56011
Jw Stone Airport,56028
Mistwood Airport,56034
Linköping City Airport,56034
Medlock Field,56097
Kunětice,56112
Carpentiers Strip,56113
Silver Creek Airport,56118
Strachotice Airstrip,56118
Cascade Field,56143
Kozojedy Airstrip,56184
Lake Sexton Airport,56186
Baindoung Airport,56201
Ski Harbor Airport,56209
Ahlers Acres Airport,56222
Textor Airport,56225
Myers Field,56240
Hogue Farm Airport,56245
Pan Lake Strip Airport,56248
Dreamcatcher Airport,56260
Mc Clurg Airport,56283
Southern Comforts Aerodrome,56283
Flugplatz Dankern,56288
Hopewell Airpark,56292
Drachenflugplatz Welver UL,56294
Hintzman Private Airport,56307
Domeyer Airport,56309
Trygstad Airport,56314
Lachen-Speyerdorf Airport,56333
Molnau Airpark,56347
Montabaur Airfield,56355
Nastätten Airfield,56379
Canandaigua Airport,56381
Johnson Airport,56401
Arnschwang Ultraleicht,56410
Vieira Airport,56431
Big Falls Municipal Airport,56435
Reedville Airport,56440
Breitscheid Airport,56459
Gimlin Airport,56466
Baumerlenbach Airfield,56479
Kapaun-Wilson Field,56514
Janssen Airport,56514
Cooper Flying Service Airport,56515
Richardson Field,56518
Kyllo Airport,56523
Skyhaven Airport,56535
Taber Field,56548
Hiam Private Airport,56548
Alamo Navajo Airport,56557
Coot Landing Airport,56567
Castle Mountain Airstrip,56572
Rollert Farm Airport,56583
Pettigrew Moore Aerodrome,56590
Parks Field,56590
Seven Hills Airport,56621
Price Field,56627
Four Corners Airport,56653
Lakewood Airstrip,56672
Springhill Airport,56724
Staggs Airport,56724
Faries Field,56724
Troy Airpark,56726
Pleasant View Ultralightport,56733
Route 66 Airfield,56734
Niederstetten Army Air Base,56743
Hopewell Airpark,56757
Richters Airport,56763
Holzdorf Air Base,56828
Schweighofen Airport,56841
Štětí Airstrip,56961
Hilltop Ranch Airport,57022
Weelborg Airport,57033
Vig Limousin Airport,57036
Running Colors Airport,57064
Wanlo Airfield,57080
Chain-O-Lakes Airport,57147
Kaunas Gamykla Airfield,57149
Serres / Hortero Airport,57200
Deshka Landing Airport,57212
Hope Airport,57226
Ragsdale Road Airport,57237
Bulverde Airpark,57246
Mag Drop Airport,57276
Kalmar Airport,57292
Bollweg Farm Airport,57317
Delta Junction Airport,57328
Gießen-Reiskirchen Airport,57339
Samsula / Coe Field,57349
Howard Municipal Airport,57356
Dangel Airport,57363
Attendorn-Finnentrop Airport,57392
Flugplatz Dahlemer Binz,57413
Presho Municipal Airport,57428
Oakleaf Airport,57472
Betzdorf-Kirchen Airport,57482
Eslöv Airport,57535
Nicolaisen Airport,57536
Yasat Higher Airport,57545
Blomster Field Farm Airport,57568
Meschede-Schüren Airport,57581
Lodi Airport,57630
Feather River Airport,57633
Lake Andes Municipal Airport,57641
Gowanda Airport,57656
Tribitt Airport,57763
Davis Airport,57928
Florina Airport,58002
Dhokimion Airport,58002
Boardman Aerial Airport,58006
Evans Ranch Airport,58012
Svitak Airport,58035
Shear Airport,58054
Skyport Airport,58060
Sorlie Airport,58061
Regier Brothers Airport,58074
Kärsämäki Airport,58100
Chase Airstrip,58109
UL-Gelände Bürstadt,58135
Otero Mill Airport,58212
Skinningsrud Airport,58230
Munsterman Airport,58233
Bybee Field,58243
Tradewater Airport,58254
Ausk Strip,58256
Sjule Private Airstrip,58257
Brekhus Field,58258
Tara Airbase Airport,58274
Tieton State Airport,58276
Pfau Private Airport,58278
Plainsview Ranch Airport,58281
Clyde Valley Airport,58319
Schumacher Strip,58357
Mount Pleasant Landing Strip,58431
Drayton Municipal Airport,58438
Koggiung Airport,58456
Minto Municipal Airport,58456
Beltzville Airport,58457
Blue Knob Valley Airport,58463
Hashbarger Farm Airstrip,58472
Liechty Farm Airport,58487
Pori Airport,58500
Stromsburg Municipal Airport,58530
Merrihew Airport,58542
Davis Field,58544
Casslindan Airport,58550
Sunset Strip,58565
Manitou Field,58575
Risovi Ranch Strip,58577
Slater Farm Airport,58579
Stava Airport,58623
Milotice Airstrip,58632
Tomcat Airport,58636
Marsh Brothers Airstrip,58638
Burris Ranch Nr 1 Airport,58640
Langenfeld Airfield,58640
Segelflugplatz Iserlohn-Sümmern,58640
Bearwallow Farm Airport,58654
Segelfluggelände Löchgau,58708
Largo Base Airport,58716
Falmouth Airpark,58722
South Hector Airstrip,58727
Clarence Aerodrome,58727
Tucker Farm Airport,58762
Johnson Lake Airport,58787
Meinerzhagen Airport,58809
Darrow Field,58831
Letiště Stará Paka,58842
Schmallenberg-Rennefeld Airport,58849
Rovaniemi Airport,58900
Korver Airport,59013
Big T Airport,59046
Bielefeld Airport,59065
Springview Municipal Airport,59086
Medcalf Field,59103
Stapelburg Airfield,59174
Fergus (Vodarek Field),59180
Geraldine Airport,59221
Bermudian Valley Airpark,59231
Pěnčín,59252
Redhouse Airfield,59259
Choteč,59301
Weeze Airport,59302
Rūdiškės Airport,59327
Kamp-Lintfort Airport,59348
Roeder Airport,59411
Randall Airport,59435
Stolberg-Diepenlinchen Airfield,59439
Litoměřice,59445
Škudly,59457
Wilcox Airport,59472
Janvier Airport,59484
Augsburg Airport,59505
Glover Airport,59528
Remo Private Airport,59529
Oak Grove Marine Corps Outlying Field,59532
West Fork Lodge Airport,59547
Myran Airstrip,59560
Mc Kay Airport,59714
Vansant Airport,59714
Bayport Aerodrome,59715
Gold Creek Airport,59721
Monroe Field,59733
Borkenberge Airport,59757
Bergheim Airfield,59821
Ottenberg Airfield,59823
Morrison Flight Park Ultralightport,59829
Cottonwood Airport,59840
Lone Hawk Airport,59844
Red Wing Airport,59865
Rowland R Airfield,59868
Mohawk Air Park,59903
Pinehurst Ranch Airport,59925
Plettenberg-Hüinghausen Airport,59929
Braidwater Farm Airport,59936
Mc Nabb Farm Airport,59937
Pawnee City Municipal Airport,60002
Twin Gardens Airport,60033
Richardson Field,60081
Eckberg Airport,60098
El Wak Airport,60100
Eliye Springs Airport,60100
Beech Hill Airport,60102
Stuntz & Hochstetler Pines Airport,60112
The Lazy K Airport,60115
Ralph M Sharpe Airport,60135
Hammock Field,60136
Cloud 9 Airport,60140
Edward Getzelman Airport,60140
HIghland View Field,60142
Woodledge Farm Airport,60142
Kellums Airport,60145
Snider Field,60151
Wayne Brown Airport,60152
Fowler Field /Private/ Airport,60152
Frings Airport,60152
Oakes Field,60152
Pepperell Airport,60178
Alan B. Janssen Airport,60178
Hugh Van Voorst Airport,60180
Rollick Airpark,60303
Aeleron Airport,60420
Home Free Airport,60421
Tabarka 7 Novembre Airport,60437
May's Strip,60447
Skip's Place Airport,60449
Beskar Airport,60449
Lake Lawn Airport,60449
Flying Z Ranch Airport,60470
Maralal (Kisima) Airport,60500
Magadi Airport,60500
Dewind Field,60503
Fort Walton Beach Airport,60518
Lowell Airport,60518
Canadian Lakes Airport,60520
Drake Airport,60531
Westport Auxiliary Airport,60545
Theriot Field,60548
Roy Burden Restricted Landing Area,60551
Montezuma Coop Airport,60551
Evad Enterprises LLC Airport,60552
Sugar Creek Farm Airport,60553
Staton Airport,60553
Lothert's Farm Strip,60556
Hendrik Potgieter Airport,60659
Mesa Verde Airport,60901
Arkla Flyers Inc Airport,60901
Holland Field,60912
J & S Field,60913
Mc Neal's Field,60917
Willadae Farms Airport,60927
Twin Eagles Airport,60929
Yates Center Airport,60930
J & Y Ultralightport,60936
Lutz Restricted Landing Area,60940
Mann Airport,60946
N Bar Ranch Airport,60950
Hilltop Airport,60950
Green Airfield,60953
Mc Daniel's Field,60954
Higginbotham Field,60957
Westport Airport,60957
Cal Mire Field,60966
Dongying Shengli Airport,61000
Hartwell Ranch RLA Restricted Landing Area,61006
Jerseyville Aviation Inc Airport,61008
Casad Industrial Park Airport,61011
Kallander Field,61012
Johnston Airport,61021
Watters Airport,61024
Maxwell Airport,61024
Bugtown Airport,61031
Sylvania Airport,61032
Johnson Farm Airport,61036
Foxfield Aerodrome,61039
Whelen Airport,61046
Ficklin-Airtech Airport,61047
O K Flying Club Inc Airport,61047
Le Champ Airport,61047
Hildreth Air Park,61048
Rees Field,61049
Foltz Farm Airport,61049
Pineview Air Airport,61052
Bult Field,61054
Pagel's Field,61061
Robinson Field,61063
John L Coppernoll Airport,61068
Freeport/Dornink Airport,61068
Dawson Farms Airport,61071
Walder's Farm Airport,61078
Edwin G. Bennett Airport,61078
Fox Field,61078
Herschel Hunter Airport,61080
Kuebler RLA Restricted Landing Area,61084
Enjoy Field,61085
Elm Creek Farms Airport,61085
Frazier Lake Airpark,61088
Quail Creek Airport,61089
Ifrane Airport,61200
Kopaida Dimitra,61200
Saïss Airport,61200
Aschaffenburg Airfield,61203
Southern Cross Airport,61231
Allendorf/Eder Airport,61231
Stevens Strip,61242
Mountain Airport,61244
Whites Airport,61250
New Liberty Field,61254
Rendleman Airport,61261
Yaggie Private Airport,61272
Rothenberg Airfield,61276
Enoch Airport,61330
Cushing Field Ltd Airport,61342
Busboom RLA Restricted Landing Area,61342
Cox Field,61342
Michael Airport,61349
Lone Pine Aerodrome,61350
Sinele's Sunset Strip,61350
Philbrick Mountain Airport,61356
Hundley Airport,61356
Spring Brook Airport,61360
Pomona Lake Airport,61364
Zea Mays Field,61364
Griffith Field,61364
Canapitsit Airport,61368
Delhotal Airport,61378
Robertson's Roost Airport,61378
Cross Winds Airport,61462
Noland RLA Restricted Landing Area,61473
Flaherty Field,61474
Arnsberg-Ruhrwiese Airfield,61479
Wildy Field,61486
Norton Field,61491
Wilson Airport,61516
Prairie Airport,61516
Uthman Air Base,61519
Wadi Abu Shihat,61519
Dr Joseph W Esser Airport,61554
Routh Airport,61560
Spring Airport,61561
Funny Farm Airport,61569
Cones Field,61572
Viljandi Airfield,61715
Dupouy Airport,61723
Jasmine Hill Airport,61726
Howell Airport,61727
Wakulla County Airport,61730
Flight Park Inc Airport,61738
Hillside Airport,61738
Thompson Airport,61745
Chase County Airport,61745
Van Gorder Airport,61748
R F Roesner Airport,61753
Belknap-Icarus Acres Airport,61754
Black Airport,61755
Blackhawk Airport,61759
Litchfield RLA Restricted Landing Area,61760
Norm's Field,61764
Snow Airport,61772
Edgefield County Airport,61810
Cribbet Airport,61813
Leigh Farm Airport,61822
Walter Airport,61834
Mc Pherson Airport,61841
Kokkola-Pietarsaari Airport,61850
Yankee Field,61853
Natchez Trace Farm Airport,61854
Seneca Municipal Airport,61857
Old Hickory Ranch Airport,61862
Adams Restricted Landing Area Number 2,61864
Gord Airport,61873
Wm Quinton Restricted Landing Area,61873
A & L Airport,61876
Gehant Airport,61882
Hartman Farms Field,61884
Smith Restricted Landing Area,61913
Michael Pfister Airport,61914
Leak Airport,61937
Gordon Brown Airport,61941
King Airport,62001
Fes Sefrou Airport,62010
Angads Airport,62010
Pedro Bay Airport,62014
Hilliard Airpark,62022
Lyckholm Airport,62033
Lucas Field,62050
Koenig Airport,62052
Sweedler Airport,62074
Highland Farm Airport,62094
Grand Cess Airport,62100
Silata airfield,62100
Västervik Airport,62155
Ramblazon de Reyes Airport,62200
Kemi-Tornio Airport,62200
Biržai Airport,62201
Triple Creek Airport,62221
Hooterville Airport,62223
Meadow Creek Airport,62226
Graham Field,62236
Nowata Municipal Airport,62236
Bismarck Memorial Airport,62236
Tommy's Airpark,62238
Corman Acres Airport,62242
Dalbom Ultralightport,62243
Bock Farms Airport,62249
Whetstone International Airport,62249
Gainesville Memorial Airport,62249
Loy Airport,62260
Hornersville Memorial Airport,62261
Smith Restricted Landing Area,62264
Marked Tree Municipal Airport,62265
Country Breeze Airport,62274
Hunter Airport,62275
Hattan Farms Airport,62278
Kibler Airport,62292
Myles Landing Airport,62295
Silata airfield,62300
Serres Airfield,62300
Erickson Airport,62305
Freebird Field,62305
Holly Hill Airport,62321
Sutton Airport,62340
Cedar Air Park,62340
Huber Airport,62341
Wilkens Airport,62346
Lucas Airport,62354
Pike Field Airport,62358
Chiles Airpark,62358
Hepp Airport,62360
Ney Airport,62367
Fuller Airfield,62379
Hahn Sky Ranch Airport,62424
Brush Creek Airport,62426
Pillow Hill Airport,62441
Frank's Flying Service Airport,62458
Darbro Field,62513
Earp Airport,62513
Merkle Airport,62513
Swan Valley Farm Airport,62514
St. Joseph'S Landing,62520
Sally Wofford Airport,62530
Buena Terra Airport,62534
Welcome Field,62534
Brammeier Airport,62538
Hayden Farm Airport,62543
Justus Airport,62544
Dermott Municipal Airport,62546
Kenitra Airport,62553
Menara Airport,62553
Lewis Airfield,62560
Crottet-Le Bief ULM,62560
Base ULM de Saint Maurice,62560
Donald A. Hamilton Airport,62563
Timmons Field,62563
West Liberty Airport,62655
Roberts Field,62656
Pruetz Municipal Airport,62681
Gastons Airport,62693
Foote Airport,62816
Bellamy Farm Airport,62828
Alderson Airport,62832
Coastal Airport,62848
Compton Airport,62859
Hilvety Airport,62863
Low and Slow Airport,62869
Conrads Airport,62895
Unzicker Airport,62966
Ruhnu Airfield,63003
Bangart Field,63013
Penman Airport,63014
Double Jj Resort Ranch Airport,63028
Berg Field,63056
Gelnhausen Airport,63329
Hood Field,63348
Rosemont Airport,63348
Crop Care Airport,63353
Lammers Airport,63361
Abel Ranch Airport,63361
Smyrna Airport,63371
Pester Airport,63376
Circle Bar Ranch Airport,63376
Benton Farm Airport,63377
Nick's Flying Service Inc Airport,63382
Stony Branch Airport,63438
B S Ranch Airport,63463
Grundy Center Municipal Airport,63469
Laufenselden Airfield,63505
Visby Airport,63506
Wülzburg Airport,63533
Liberty Landing Airport,63549
Rollang Field,63557
Saubak Airport,63561
Frankfurt-Hahn Airport,63571
"Hernando Village Airpark, Inc Airport",63624
Nowata Municipal Airport,63624
Hall Airport,63631
Vielbrunn Airfield,63667
Epley Airport,63670
Eudenbach glider field,63679
Edermünde-Grifte Airfield,63688
Bell-Hundheim,63743
Church's Landing Airport,63755
Roosterville Airport,63766
Handleman Sky Ranch Airport,63821
Worms Airport,63897
Hines Airport,63943
Coumely Airport,63990
Coste Del Palm Airport,63990
Hoffman's Black Mountain Aerodrome,64011
Bird Field,64019
Prince STOLport,64020
Forest Hill Airport,64024
Hickory Hill Airport,64029
Newcomb Hereford Ranch Airport,64040
Breckenridge Airport,64048
Mark Twain Air Park,64068
Payne Airport,64070
Prevost Airport,64073
Woodbridge Airport,64078
Bahnson Airport,64080
Angier (C A G Farms) Airport,64080
Craik Airport,64089
Fly-N-D Landing Strip,64089
Torgerson Airport,64092
Puff Airpark,64138
Chandelle Estates Airport,64157
Fairbanks Airport,64167
Pfingstweide Airfield,64354
Cubehole Airport,64369
Esplund Farm Airport,64424
Hinckley Airport,64439
Elton Field,64439
Carlson Agricultural Airport,64440
Short Air Airport,64444
Kezer Air Ranch Airport,64448
Fizzle Ridge Airport,64463
Martens Airport,64470
Ste Genevieve Flying Club Airport,64473
Bean Lake Airport,64474
Irons Airport,64477
Kimray Airport,64477
Reverse 5 Bar M Airport,64480
Frazier Airport,64484
Lynch Field,64503
Worth Airport,64507
Longwood Mfg Corp Airport,64620
Braunfels Airfield,64625
Double S Ranch Airport,64640
Windemere Airport,64644
Mühlhausen Airport,64646
Lambs Field,64658
Wood Acres Airport,64673
Ängelholm-Helsingborg Airport,64693
Oberems Airfield,64720
Ober-Mörlen Airfield,64720
Flying G Airport,64735
Joe D Lewis Airport,64739
Utirik Airport,64742
Lake Viking Airport,64742
Fuquay/Angier Field,64755
Schotten Airfield,64760
Ultra Flight Airpark,64776
Gotha-Ost Airport,64832
Rahn Airport,64836
Kitty Hawk Estates Airport,64836
Broadway Airfield,64844
Abbott Airport,64850
Flintlock Field,64856
Bucks Airport,64870
Blatter Airport,64870
Haggerty Airport,65020
Eagle's Point & Red Barn Village Airpark,65037
Eagle Lodge Airport,65078
Put In Bay Airport,65084
Bacaneres Altiport,65100
Cipieres Alpes Dazur Airport,65120
Ferrere Airport,65120
Dome De La Lauze Airport,65120
La Tête Des Champs Altiport,65170
La Taillade Airport,65170
Cap De Barres Airport,65200
Büchel Air Base,65205
Corbonod-Seyssel Private,65230
M Heart Ranch Airport,65251
Bil-Mitch Airport,65278
Green Acres Airport,65305
Nidda Airfield,65326
The Red River Airport,65338
Patty Field,65349
Glacier d'Argentière Altiport,65370
Glacier d'Argentière Altiport,65370
Viitasaari Airport,65380
Garbenheimer Wiesen Airfield,65385
Honteyde Airport,65400
Hippopotame Airport,65400
Cypress Creek Airport,65402
Thorame--Haute Chamatte Airport,65440
Hunziker Airport,65484
Eagles Nest Airport,65542
Hollands International Field,65556
